i,time,raw_accel,raw_gyro,kalman_accel
1608,8228527,0.08356597,48.55810547,-0.03041515
1609,8230642,-0.01688595,47.70361328,-0.02860780
1610,8232654,-0.10571741,47.27636719,-0.02749801
1611,8234644,-0.00139324,46.84912109,-0.02567792
1612,8236633,0.04334228,46.36083984,-0.02354700
1613,8238622,-0.09838927,46.23876953,-0.02252638
1614,8240855,-0.17230418,46.42187500,-0.02197774
1615,8242871,-0.10419057,48.19189453,-0.02084459
1616,8244861,-0.03342585,49.35156250,-0.01924775
1617,8246841,-0.08303913,49.53466797,-0.01803540
1618,8248834,-0.15177494,52.09814453,-0.01729002
1619,8251025,-0.06683384,53.07470703,-0.01575637
1620,8253051,0.04978590,52.46435547,-0.01332035
1621,8255064,-0.05402642,50.51123047,-0.01185855
1622,8257069,-0.03464048,50.57226562,-0.01027856
1623,8259080,0.01376171,50.69433594,-0.00833312
1624,8261216,-0.02656323,50.69433594,-0.00664499
1625,8263272,-0.04822787,49.41259766,-0.00515128
1626,8265262,-0.03588357,49.47363281,-0.00366456
1627,8267250,-0.00784604,50.26708984,-0.00197200
1628,8269241,0.00028749,49.47363281,-0.00024256
1629,8271266,-0.10974190,48.37500000,0.00060927
1630,8273278,-0.20612162,49.04638672,0.00073954
1631,8275267,0.01211956,51.36572266,0.00257768
1632,8277256,0.05872517,53.01367188,0.00482020
1633,8279247,-0.00320715,53.50195312,0.00659924
1634,8281280,-0.12155326,53.07470703,0.00746846
1635,8283293,-0.04849579,53.74609375,0.00892540
1636,8285282,0.11118680,52.76953125,0.01153810
1637,8287272,0.03316052,52.15917969,0.01350701
1638,8289262,-0.09272045,51.12158203,0.01446332
1639,8291283,-0.05883543,51.54882812,0.01568745
1640,8293296,0.04013456,51.67089844,0.01768784
1641,8295285,0.06681092,50.93847656,0.01982842
1642,8297275,-0.01999800,50.08398438,0.02125581
1643,8299265,-0.04578290,50.20605469,0.02247020
1644,8301266,0.05684784,49.90087891,0.02446153
1645,8303275,0.02945360,50.02294922,0.02624272
1646,8305264,-0.04491773,49.29052734,0.02740326
1647,8307254,-0.02161943,48.61914062,0.02870903
1648,8309243,0.02478501,49.10742188,0.03036549
1649,8311247,0.04107201,49.10742188,0.03214689
1650,8313258,-0.02012666,48.49707031,0.03344416
1651,8315248,-0.07614559,47.88671875,0.03426164
1652,8317237,-0.04948315,48.37500000,0.03528279
1653,8319226,0.07905235,48.92431641,0.03729878
1654,8321227,0.03932200,48.92431641,0.03900474
1655,8323236,-0.11781900,48.06982422,0.03948736
1656,8325225,-0.07353048,48.13085938,0.04027966
1657,8327215,0.10530115,48.92431641,0.04245628
1658,8329204,0.06675410,49.10742188,0.04433336
1659,8331205,-0.07445130,48.13085938,0.04509494
1660,8333215,-0.11033022,48.13085938,0.04558223
1661,8335204,0.02459783,48.86328125,0.04710084
1662,8337193,0.06618383,49.59570312,0.04894909
1663,8339182,0.00597562,48.98535156,0.05031192
1664,8341184,-0.02292179,48.80224609,0.05144055
1665,8343192,-0.04526603,49.29052734,0.05241309
1666,8345181,0.13506927,48.92431641,0.05473643
1667,8347170,0.13844587,49.10742188,0.05706759
1668,8349159,0.01270874,47.88671875,0.05838826
1669,8351160,-0.03394749,46.97119141,0.05931222
1670,8353169,-0.01753259,47.45947266,0.06037405
1671,8355158,0.04279576,47.27636719,0.06187132
1672,8357149,0.10156974,47.03222656,0.06379843
1673,8359132,-0.05511393,47.09326172,0.06450656
1674,8361211,-0.10122927,46.91015625,0.06489012
1675,8363257,0.06056018,47.52050781,0.06655661
1676,8365248,0.14315014,47.88671875,0.06880698
1677,8367236,0.11262109,46.29980469,0.07075141
1678,8369225,-0.01497581,45.07910156,0.07165860
1679,8371227,0.04596668,42.69873047,0.07295811
1680,8373235,0.17164632,39.58593750,0.07512186
1681,8375209,0.19826439,36.77832031,0.07735320
1682,8377198,0.14893623,33.48242188,0.07907870
1683,8379172,0.07043180,30.55273438,0.08008648
1684,8381171,0.07641987,27.01269531,0.08101887
1685,8383180,0.11462017,24.87646484,0.08216210
1686,8385169,0.16876721,23.59472656,0.08364990
1687,8387158,0.11886527,22.74023438,0.08471030
1688,8389148,0.03314895,21.51953125,0.08506773
1689,8391149,0.07873514,20.05468750,0.08572544
1690,8393157,0.21987799,19.62744141,0.08743990
1691,8395147,0.30182560,19.81054688,0.08976239
1692,8397131,0.53813742,16.69775391,0.09379537
1693,8399127,0.55397353,14.31738281,0.09783079
1694,8401134,0.64530842,5.58935547,0.10229040
1695,8403148,0.60842506,-3.56591797,0.10612094
1696,8405132,0.63819162,-14.30810547,0.10979322
1697,8407126,0.68329977,-23.95166016,0.11344044
1698,8409127,0.53573226,-32.74072266,0.11561621
1699,8411133,0.58951344,-44.70361328,0.11779659
1700,8413146,0.55194442,-54.71337891,0.11929596
1701,8415123,0.59427858,-63.50244141,0.12082193
1702,8417125,0.42678697,-71.49804688,0.12076812
1703,8419125,0.39755396,-79.73779297,0.12019478
1704,8421277,0.27194225,-86.69580078,0.11830015
1705,8423294,0.79253160,-98.65869141,0.11999857
1706,8425286,0.72400284,-109.21777344,0.12094111
1707,8427278,0.78695888,-121.48583984,0.12195719
1708,8429270,0.77799720,-134.12011719,0.12245975
1709,8431274,0.81059255,-145.65576172,0.12278961
1710,8433286,0.81782584,-160.24316406,0.12264231
1711,8435288,0.97014981,-174.64746094,0.12320875
1712,8437281,0.87246222,-187.52587891,0.12257055
1713,8439273,0.58656209,-202.96777344,0.11925111
1714,8441274,0.30034647,-211.45166016,0.11340157
1715,8443282,0.30066010,-218.89794922,0.10727332
1716,8445270,0.06964313,-219.32519531,0.09942980
1717,8447263,-0.48843151,-218.47070312,0.08739050
1718,8449252,-0.26098541,-217.73828125,0.07721012
1719,8451273,0.02956979,-218.04345703,0.06927649
1720,8453286,0.18722357,-217.31103516,0.06253943
1721,8455275,-0.27397226,-217.79931641,0.05246217
1722,8457267,-0.76189684,-216.88378906,0.03874447
1723,8459280,-0.83534466,-213.52685547,0.02463090
1724,8461360,-0.65647045,-207.11816406,0.01201512
1725,8463392,-0.57592587,-201.74707031,0.00023509
1726,8465386,-0.76558941,-193.81250000,-0.01241363
1727,8467379,-0.86125170,-181.78857422,-0.02529417
1728,8469372,-0.63516029,-172.51123047,-0.03599488
1729,8471377,-0.61775802,-159.14453125,-0.04607458
1730,8473389,-0.73811519,-149.25683594,-0.05667123
1731,8475386,-0.93871538,-137.72119141,-0.06828659
1732,8477379,-1.11412707,-117.09130859,-0.08051772
1733,8479372,-0.87683481,-95.91210938,-0.09010840
1734,8481404,-0.76388338,-70.64355469,-0.09794972
1735,8483422,-0.80934080,-45.80224609,-0.10523551
1736,8485416,-0.76805591,-26.14892578,-0.11138532
1737,8487409,-0.62945814,-7.22802734,-0.11576607
1738,8489399,-0.42570868,4.55175781,-0.11808448
1739,8491399,-0.37968029,16.81982422,-0.11961257
1740,8493413,-0.56200589,26.03613281,-0.12217183
1741,8495406,-0.76634001,38.85351562,-0.12587144
1742,8497399,-0.65333016,54.35644531,-0.12816730
1743,8499392,-0.50162026,68.69970703,-0.12877947
1744,8501417,-0.54261030,83.04296875,-0.12918251
1745,8503441,-0.54559030,93.54101562,-0.12916766
1746,8505435,-0.36314140,102.26904297,-0.12749435
1747,8507430,-0.08540636,105.01562500,-0.12356967
1748,8509422,0.10590781,105.62597656,-0.11817322
1749,8511453,0.14746051,104.71044922,-0.11248380
1750,8513475,0.04321257,102.08593750,-0.10766674
1751,8515474,0.18027782,99.64453125,-0.10199012
1752,8517474,0.27005960,98.36279297,-0.09572461
1753,8519473,0.27617031,95.25000000,-0.08955201
1754,8521505,0.13354191,92.01513672,-0.08460507
1755,8523518,0.26284651,85.42333984,-0.07887950
1756,8525511,0.30525633,80.47949219,-0.07311695
1757,8527507,0.41176820,77.30566406,-0.06670877
1758,8529502,0.39384470,73.15527344,-0.06061906
1759,8531603,0.18700479,68.51660156,-0.05625397
1760,8533612,0.29639406,63.32861328,-0.05124298
1761,8535601,0.26755913,60.45996094,-0.04669264
1762,8537591,0.12149726,57.83544922,-0.04338891
1763,8539580,0.15535056,54.72265625,-0.03995539
1764,8541689,0.09470694,51.79296875,-0.03706086
1765,8543699,0.06263581,49.59570312,-0.03450130
1766,8545691,0.03403491,48.37500000,-0.03229432
1767,8547682,0.04822737,47.27636719,-0.03003796
1768,8549673,0.03705554,45.81152344,-0.02793254
1769,8551773,0.06159389,43.61425781,-0.02568303
1770,8553802,0.06581892,42.27148438,-0.02345197
1771,8555806,0.02635751,41.66113281,-0.02161549
1772,8557810,0.05504029,40.37939453,-0.01961561
1773,8559840,0.08413496,38.91455078,-0.01744867
1774,8562021,0.08133829,37.32763672,-0.01531540
1775,8564072,0.01874142,35.31347656,-0.01373358
1776,8566077,0.03548429,33.66552734,-0.01216906
1777,8568080,0.05369803,32.62792969,-0.01052255
1778,8570171,0.10713817,31.04101562,-0.00850387
1779,8572178,0.11013173,30.00341797,-0.00651676
1780,8574171,0.05615019,27.92822266,-0.00505250
1781,8576160,0.08887746,25.24267578,-0.00343929
1782,8578149,0.04909921,23.53369141,-0.00221086
1783,8580170,0.06097156,22.12988281,-0.00094577
1784,8582178,0.07526035,20.23779297,0.00036346
1785,8584171,0.05361970,18.58984375,0.00142922
1786,8586160,0.08220919,16.33154297,0.00263077
1787,8588149,0.05461960,14.56152344,0.00354637
1788,8590171,0.03866058,12.91357422,0.00427859
1789,8592180,0.04451352,11.50976562,0.00500249
1790,8594173,0.03782416,10.22802734,0.00561912
1791,8596161,0.01878755,9.55664062,0.00605497
1792,8598154,0.01714409,8.88525391,0.00645238
1793,8600170,0.02272871,7.90869141,0.00686018
1794,8602179,-0.00511431,7.23730469,0.00702741
1795,8604172,-0.05704932,6.74902344,0.00677420
1796,8606161,-0.09924630,6.01660156,0.00617561
1797,8608155,-0.12610331,5.16210938,0.00534782
1798,8610169,-0.15685514,4.91796875,0.00427796
1799,8612178,-0.21230883,5.22314453,0.00279848
1800,8614171,-0.20203716,5.58935547,0.00141936
1801,8616160,-0.25475934,6.93212891,-0.00031599
1802,8618149,-0.24917506,7.48144531,-0.00196926
1803,8620169,-0.24155365,8.39697266,-0.00352080
1804,8622177,-0.22393445,8.94628906,-0.00490124
1805,8624170,-0.28005342,9.12939453,-0.00669448
1806,8626159,-0.23112476,8.58007812,-0.00811313
1807,8628149,-0.27856839,8.64111328,-0.00988709
1808,8630169,-0.22322932,8.33593750,-0.01122878
1809,8632177,-0.25475274,9.67871094,-0.01276734
1810,8634170,-0.38996353,11.32666016,-0.01527903
1811,8636163,-0.57001702,14.98876953,-0.01904241
1812,8638159,-0.55516228,19.50537109,-0.02251377
1813,8640175,-0.55957746,23.35058594,-0.02584850
1814,8642171,-0.63044542,29.02685547,-0.02951774
1815,8644168,-0.78667552,35.19140625,-0.03415541
1816,8646159,-0.70151902,41.60009766,-0.03788626
1817,8648152,-0.58557863,51.30468750,-0.04039387
1818,8650302,-0.44247794,62.29101562,-0.04133530
1819,8652322,-0.37577051,73.15527344,-0.04134982
1820,8654319,-0.51100100,82.18847656,-0.04217790
1821,8656308,-0.38940610,90.06201172,-0.04180117
1822,8658297,-0.23370392,98.85107422,-0.03994289
1823,8660319,-0.12553845,104.89355469,-0.03701084
1824,8662382,-0.16389293,109.47119141,-0.03413739
1825,8664375,-0.39103776,114.84228516,-0.03289455
1826,8666364,-0.22500205,119.35888672,-0.03029404
1827,8668354,0.04934134,121.55615234,-0.02551588
1828,8670363,-0.02209503,123.50927734,-0.02122858
1829,8672387,-0.26862197,123.38720703,-0.01879076
1830,8674376,-0.25837382,126.13378906,-0.01628971
1831,8676364,-0.05361700,125.58447266,-0.01224673
1832,8678354,0.17842115,127.41552734,-0.00641108
1833,8680351,0.04560423,126.56103516,-0.00163661
1834,8682364,-0.26919503,127.29345703,0.00074583
1835,8684354,-0.00036812,128.14794922,0.00515541
1836,8686343,0.29371448,127.04931641,0.01175130
1837,8688332,0.22576326,125.40136719,0.01772430
1838,8690330,-0.14130594,121.86132812,0.02074423
1839,8692342,-0.11960238,117.89404297,0.02381551
1840,8694331,0.24618157,113.43847656,0.02947291
1841,8696321,0.32349270,111.48535156,0.03558146
1842,8698310,0.24908652,108.79980469,0.04098936
1843,8700307,0.23106239,104.16113281,0.04608044
1844,8702321,0.31721883,98.97314453,0.05165478
1845,8704313,0.49383990,95.06689453,0.05835705
1846,8706301,0.33089946,90.97753906,0.06361627
1847,8708290,0.12481391,87.01025391,0.06711535
1848,8710287,0.14512697,84.26367188,0.07064513
1849,8712299,0.16341949,83.95849609,0.07428361
1850,8714292,0.39857895,82.98193359,0.07964130
1851,8716280,0.30115237,82.98193359,0.08419794
1852,8718273,0.69007864,77.24462891,0.09154686
1853,8720274,0.46864228,71.38525391,0.09695292
1854,8722290,0.45226029,61.37548828,0.10190453
1855,8724282,0.69093293,49.90087891,0.10823902
1856,8726275,0.52841652,43.24804688,0.11300534
1857,8728268,0.49901576,32.75000000,0.11718095
1858,8730302,0.43830053,23.35058594,0.12053518
1859,8732331,0.57757951,13.21875000,0.12459262
1860,8734324,0.61786364,4.06347656,0.12858930
1861,8736317,0.54575294,-3.32177734,0.13173174
1862,8738309,0.83042095,-15.46777344,0.13665077
1863,8740310,0.80666217,-26.02685547,0.14097030
1864,8742335,0.92152277,-41.77392578,0.14562197
1865,8744328,1.06326395,-60.26757812,0.15071860
1866,8746322,1.00736688,-77.90673828,0.15473774
1867,8748316,0.96018337,-102.01562500,0.15758916
1868,8750316,0.75143618,-122.09619141,0.15808814
1869,8752331,0.70545553,-140.10156250,0.15754559
1870,8754325,0.54919257,-155.84863281,0.15529055
1871,8756315,-0.05322874,-163.23388672,0.14812853
1872,8758304,-0.29270982,-169.88671875,0.13896211
1873,8760357,-0.25880547,-170.06982422,0.12997057
1874,8762418,0.03274977,-167.99462891,0.12318740
1875,8764408,0.22135665,-165.43115234,0.11814216
1876,8766397,-0.16531377,-163.78320312,0.11031650
1877,8768390,-0.57718759,-160.67041016,0.09948811
1878,8770402,-0.54997089,-157.06933594,0.08904083
1879,8772435,-0.45738022,-154.87207031,0.07938631
1880,8774429,-0.34548627,-151.51513672,0.07084632
1881,8776423,-0.58867696,-144.12988281,0.06075706
1882,8778417,-0.77954188,-136.74462891,0.04953983
1883,8780419,-0.59186354,-130.27490234,0.04006709
1884,8782437,-0.39049641,-122.88964844,0.03241109
1885,8784434,-0.67729147,-114.77197266,0.02293540
1886,8786433,-0.83318499,-107.26464844,0.01260679
1887,8788435,-0.94959549,-94.14208984,0.00186621
1888,8790441,-0.78458505,-81.01953125,-0.00707916
1889,8792469,-0.56074105,-68.75146484,-0.01383726
1890,8794469,-0.67313999,-53.12646484,-0.02086666
1891,8796469,-0.73116889,-43.54394531,-0.02789459
1892,8798470,-0.79714294,-29.75000000,-0.03493280
1893,8800497,-0.85761897,-12.04980469,-0.04180437
1894,8802525,-0.74431600,4.61279297,-0.04716966
1895,8804518,-0.73121977,22.49609375,-0.05178323
1896,8806516,-0.68625415,39.09765625,-0.05543340
1897,8808512,-0.61657208,51.18261719,-0.05806354
1898,8810529,-0.68440826,65.09863281,-0.06071720
1899,8812557,-0.81212817,74.07080078,-0.06394218
1900,8814557,-0.91949340,85.30126953,-0.06762700
1901,8816550,-0.88980050,96.71484375,-0.07067591
1902,8818542,-0.56212385,106.05322266,-0.07085970
1903,8820775,-0.71819673,120.45751953,-0.07153160
1904,8822818,-0.64082376,134.12939453,-0.07104104
1905,8824816,-0.39066810,148.83886719,-0.06843653
1906,8826814,-0.17462140,160.19140625,-0.06380654
1907,8828812,-0.10810816,169.22460938,-0.05836953
1908,8830898,-0.26923484,176.48779297,-0.05380997
1909,8832915,-0.50936465,183.07958984,-0.05082969
1910,8834904,-0.13036122,189.36621094,-0.04495141
1911,8836893,0.04094327,193.33349609,-0.03766815
1912,8838883,0.00876971,195.40869141,-0.03059908
1913,8841127,0.05991747,195.53076172,-0.02273729
1914,8843130,0.26543381,193.33349609,-0.01336036
1915,8845127,0.42719811,190.83105469,-0.00338402
1916,8847128,0.58465634,190.28173828,0.00771306
1917,8849123,0.36952777,188.81689453,0.01703655
1918,8851145,0.31509401,184.23925781,0.02577208
1919,8853155,0.34079187,179.78369141,0.03452950
1920,8855148,0.74246105,171.78808594,0.04595892
1921,8857131,0.73735403,162.38867188,0.05692909
1922,8859140,0.67408380,153.11132812,0.06703312
1923,8861213,0.59467696,140.41601562,0.07615894
1924,8863277,0.54668542,130.10107422,0.08454721
1925,8865269,0.65468902,117.10058594,0.09312204
1926,8867261,0.78730620,102.20800781,0.10210110
1927,8869253,0.81068051,85.42333984,0.11062934
1928,8871294,0.85514383,64.48828125,0.11877255
1929,8873309,0.85150256,44.77392578,0.12615053
1930,8875302,0.68123881,24.20507812,0.13142372
1931,8877294,0.66747412,8.94628906,0.13597606
1932,8879287,0.66134420,-2.65039062,0.14001367
1933,8881290,0.81657792,-10.58496094,0.14490295
1934,8883303,0.97093228,-21.26611328,0.15058760
1935,8885296,0.64011394,-32.49658203,0.15331628
1936,8887289,0.57649183,-42.01806641,0.15519296
1937,8889282,0.65620127,-50.13574219,0.15737336
1938,8891287,0.44606410,-56.60546875,0.15768283
1939,8893295,0.32190688,-64.84521484,0.15675344
1940,8895284,-0.24068266,-73.26806641,0.15125552
1941,8897273,-0.06869217,-81.87402344,0.14682669
1942,8899261,0.23168956,-89.13720703,0.14447000
1943,8901261,0.22586757,-94.02001953,0.14188944
1944,8903270,0.11869595,-100.61181641,0.13826312
1945,8905259,-0.14417259,-106.59326172,0.13247637
1946,8907248,-0.17699495,-107.02050781,0.12642279
1947,8909238,-0.11483868,-105.86083984,0.12091785
1948,8911273,-0.07628325,-102.01562500,0.11581686
1949,8913286,-0.12589472,-100.12353516,0.11042076
1950,8915275,-0.38668311,-96.27832031,0.10325910
1951,8917264,-0.37144081,-90.96826172,0.09644279
1952,8919253,-0.19324982,-89.74755859,0.09112166
1953,8921253,-0.32380140,-85.04785156,0.08496407
1954,8923262,-0.30059722,-80.77539062,0.07915812
1955,8925251,-0.41265121,-74.24462891,0.07277411
1956,8927242,-0.42753401,-65.88281250,0.06659880
1957,8929230,-0.29743020,-59.96240234,0.06169378
1958,8931231,-0.29078836,-53.18750000,0.05709767
1959,8933239,-0.32034526,-46.59570312,0.05252483
1960,8935229,-0.32147862,-39.94287109,0.04822542
1961,8937203,-0.19038071,-33.77832031,0.04518508
1962,8939192,-0.07238595,-30.36035156,0.04321308
1963,8941193,-0.23784010,-26.75927734,0.04010550
1964,8943202,-0.20498439,-23.76855469,0.03737389
1965,8945177,-0.13023188,-19.55712891,0.03538193
1966,8947167,-0.10880221,-17.29882812,0.03366460
1967,8949156,-0.04469534,-16.44433594,0.03249122
1968,8951156,-0.11392621,-15.04052734,0.03083845
1969,8953164,-0.16159856,-12.78222656,0.02890012
1970,8955155,-0.10594252,-10.95117188,0.02747452
1971,8957146,-0.07487440,-8.63183594,0.02637331
1972,8959124,-0.04931007,-6.98388672,0.02553976
1973,8961182,-0.07458354,-5.82421875,0.02456005
1974,8963248,-0.15872373,-3.74902344,0.02300336
1975,8965237,-0.14845951,-2.16210938,0.02160113
1976,8967226,-0.10150835,-0.69726562,0.02062203
1977,8969215,-0.03828793,1.43896484,0.02020201
1978,8971215,-0.06317942,3.02587891,0.01965455
1979,8973209,-0.09504976,5.04003906,0.01893365
1980,8975198,-0.09104593,5.28417969,0.01827153
1981,8977173,-0.06421479,5.10107422,0.01781703
1982,8979162,-0.04260158,4.73486328,0.01752061
1983,8981163,-0.02599533,4.06347656,0.01733399
1984,8983172,-0.03410580,4.18554688,0.01708528
1985,8985161,0.07052318,4.61279297,0.01764940
1986,8987149,0.07191290,3.27001953,0.01818894
1987,8989128,-0.02739780,3.69726562,0.01796348
1988,8991143,0.11081802,2.72070312,0.01877635
1989,8993155,0.31541148,0.27929688,0.02107723
1990,8995148,0.68926605,-4.78662109,0.02606752
1991,8997131,0.75548205,-11.25634766,0.03131590
1992,8999127,0.61477796,-20.47265625,0.03515369
1993,9001286,0.47819036,-29.75000000,0.03755415
1994,9003302,0.46234839,-36.70800781,0.03953927
1995,9005295,0.54835561,-43.54394531,0.04198879
1996,9007284,0.28834429,-50.01367188,0.04220620
1997,9009273,-0.14396642,-53.18750000,0.03897725
1998,9011274,-0.17487742,-52.33300781,0.03552518
1999,9013282,0.01392561,-52.63818359,0.03352834
